Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,308759361,313483586,318186127,322961499,327774760,332375189,336304737,340454289,344535295,348509849,352139347,355796328,359698417,363554198,367431547,371336064,375469327,379635878,383687824,387559928,391562181,395441598,399353523,403378262,407686015,411980043,416211558,420430601,424466137,428221424,430990546,433132067,434844449,436152186,437106291,437796116,438325526,438638046,438735255,438650260,438423541,438100368,437806951,437905932,438136036,438333196,438714358,438680283,439732746,441304973,442936599,444846366,446941101,449128604,451432428,453662073,455913002,458010325,459946883,461933206,462842288,463104389,460942269,458602212,459734030
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,285151593517.865,316957315284.249,350242479710.816,384746828593.342,426774574129.45,467012617276.635,505529224628.472,538186984638.65,577537349543.932,644490038737.548,728936354558.503,823997564740.857,993807576357.324,1285760453749.93,1455564730991.18,1694691860215.15,1775046705220.48,2011021369358.25,2449229543717.81,2960086312677.68,3311398072837.09,2890050505826.48,2787868117631.33,2710862889681.46,2612656839102,2686730457063.81,3753266239108.06,4639614022608.17,5094084472960,5202884439938.86,6505695339260.16,6727631751634.05,7389295673878.14,6750807644414.01,7157908667157.89,8298352822403.7,8433614719069.7,7735885029565.07,7970103042535.26,7936107808460.76,7288481048952.25,7407615944962.44,8100430284893.67,9956860723577.65,11449101966447.2,11954349375612,12768357074578.4,14789471689508,16364455236166.7,14844813523140,14641773544950.6,15874713437636.1,14731876146120.7,15398507628838.6,15763596442222.6,13656252620703.3,13988147697216.6,14871313684625.8,16092403309151.5,15809073096211.4,15504055464107.4,17495226733585.2,17023612496380.4,18659133072074.8,19497115588443.6
European Union,EUU,"Population, total",SP.POP.TOTL,357710476,360681613,363707978,366840786,370055037,373129199,376058575,378902917,381579577,384226226,386406167,388553371,391197266,393739994,396124649,398397694,400490355,402445831,404312949,406112162,407986180,409724709,410988238,412072128,412998350,413962998,415087013,416296769,417653885,419102379,420525030,421741276,422968989,424344744,425404352,426210050,426905134,427547651,428120105,428825949,429339162,429909307,430924112,432512916,434193248,435789139,437263803,438796003,440270719,441388573,442088310,441414078,442069839,442425741,442920819,443793218,444676652,445321060,446329890,446910453,446870959,446227358,447202673,448897545,450228188
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,34029503593.0123,35534363196.6948,39268957404.893,44880094682.0906,40614223625.4864,44620716060.0224,47607568997.4704,46953517458.6861,51877513129.79,58222824529.0648,69337148733.7803,71407461835.1811,82669328910.7712,102251839628.799,153919142856.207,168821163378.995,200509609303.93,221370987598.479,242767598948.429,305997104049.972,388229877017.349,510372306576.133,486768808046.112,420187399132.025,378000797274.671,384377742170.644,354355843392.201,356312604369.474,387019746762.656,383035643113.567,546007306640.06,386413970742.199,344196008915.929,350711816129.835,352567008669.321,430901808099.076,465760648426.237,521200354329.852,535179642435.45,399400020821.852,466929248691.912,457048079382.208,446089285308.4,469847559925.415,595876444368.304,756354101430.868,947253259627.876,1160668758510.72,1484312853576.3,1342615105225.82,1596645964256.64,1665506572724.03,1855874824709.61,1825595058878.45,1787605499773.02,1481660318787.67,1358130757341.27,1443031828638.41,1556210403398.5,1811454247630.6,1610227321244.27,1740335947472.93,1918272363969.18,1778723185468.2,1652895518697.74
Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,244461631,249737371,255228141,260895002,266719458,272676376,278749755,284996969,291464978,298094137,304858040,311844505,319025117,326527998,334361510,342377291,350583131,358846637,367727720,376996705,385675261,393958598,402886924,412313057,422123181,432271865,442386405,452678880,463045466,473853393,486723712,497970454,510691966,524592905,539513196,554041514,566796346,579354582,592889780,607064140,621080692,635481068,651226758,667644273,684007365,700820603,717975893,735110300,753058095,772015937,791371804,810972272,831065598,851404936,871345375,890869511,910836458,931222867,951851595,973035228,994901090,1016906998,1036390026,1057033168,1081767572
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,21923722127.7421,22627709232.3967,24599541748.7032,28893534515.8878,26878565172.4836,30407034659.8231,32971073893.3354,32488675063.8719,34994461970.3176,38503260469.205,37181536760.1301,40099504488.5172,44564788726.1754,54553562932.0589,64257354956.9311,72350863415.605,77585497906.31,89885368488.9937,104622112017.926,114929806433.132,127259629229.981,127910339912.96,129278372851.55,128221978068.544,130635964994.735,137196640367.637,126219299823.029,134509036368.907,141558264239.368,144132297739.582,165447183504.805,180013449210.469,136844691209.855,142051421908.725,121514084285.896,141395905527.677,154688747451.045,161933433655.464,167620980707.499,168431404824.197,181929508086.709,175879852361.522,190891346466.399,216610034974.425,249571115303.196,288591119560.47,338993250532.89,404372280163.214,481623936903.302,475213799056.474,518754130151.746,573517854715.366,595155344078.424,667314194885.704,705465847008.08,674606540074.897,677200621773.188,735068264238.844,790373898773.381,811372254522.343,816029422839.446,924417463438.7,1002501492801.3,1060316071770.29,1145111349262.57
Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,163650527,167634887,171771666,176063263,180537667,185208644,190048827,195111370,200419142,205895893,211549510,217344674,223189830,229341403,235791936,242344150,249034009,255707170,262985512,270569759,277128014,283255371,290471550,298600262,306943902,315429759,324025001,333016950,342381086,352065913,361657937,371411648,382507617,394851493,406935718,418830100,431006940,443196153,455939263,469076891,481984327,495197350,509679981,524773987,539803501,555358929,571454590,587432384,604007702,621337653,638796398,656783491,675397557,694622934,714769441,735429414,756895035,779389964,802020674,824649053,847743308,870930036,893906294,917304254,941413026
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1093432780325.21,1166232450158.12,1261142948234.92,1356475376143.07,1482593892873.19,1611497243980.64,1763379068928.37,1883767863914.37,2043305595056.53,2252164756856.39,2472351752906.21,2746785744349.68,3190539759998.6,3870418015726.99,4377486307751.17,4884197559212.61,5319434063684.19,6022080072395.29,7229254173813.56,8355728642468.63,9328366481069.83,9469804750495.83,9376036390679.13,9686285915250.15,10098746534234,10596810326464.4,12871282221512.2,14923330650922.7,16796441297838.6,17494368252472,19592605087712.9,20676762469983.8,22141754501799.4,22299634718529.3,23852769860430.3,26474870169753.2,26689298657110.5,26256013657064.4,26213249677353.1,27456861030445.7,28095358385203.2,27871346372991.9,29087762156088.1,32653648831585.9,36479616795556.8,38739967108318.8,41125462538928.4,45259229716492.9,48511546178932.7,45121580672151.6,47537047603466,51761995686417.4,51943717152963.8,52667085148262.9,53550117992137.3,49977567874625.5,50927970256186.1,53524059312874.9,56920619917132.1,57456170925405.3,55889737341875.4,62745314846357.3,65081334214971.5,68449582732271.4,71321142708251.1
High income,HIC,"Population, total",SP.POP.TOTL,908257300,919449343,930832910,942141564,953477851,964459737,974216640,983598764,992893702,1002359669,1011801481,1022885127,1032671994,1042151537,1051440406,1060472674,1069129380,1077728159,1086358633,1095282220,1104005914,1112639701,1120660141,1128262810,1135690050,1143179465,1150810379,1158607400,1166527684,1174766407,1182189938,1190620652,1199265190,1207321942,1214865411,1222056186,1229173348,1236130405,1242897726,1249367360,1255696330,1262093741,1268559564,1275200577,1282168195,1289125857,1296891494,1305578110,1314671040,1322754052,1328657754,1334557663,1342428400,1350149879,1357496263,1366013614,1374284415,1380319892,1385103279,1389770301,1393472875,1391814501,1398001706,1408190184,1417841927
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,306260916224.712,310008507775.548,313911312589.732,346365706999.345,392563890164.367,430308877039.07,444621188183.63,457223530082.169,484483207487.718,540875486626.981,588894280439.547,641994176451.047,723737238264.992,938397748328.34,1187466392277.16,1282306066097.57,1391936145591.35,1577372875197.41,1743913597446.91,2037399467560.41,2418911812099.91,2598578073247.17,2560513941781.92,2529265948626.51,2619007608002.49,2719865250358.77,2823853100366.43,2909861543470.51,3110722136868.06,3241152169495.25,3645927216629.92,3533597986123.43,3691700835593.46,3930672941449.47,4336867904120.83,4987838644607.98,5443873901964.14,5775060777836.65,5550058275544.08,5408483629656,5886134597366.62,5971610298683.89,6065783594228.73,6814152968102.59,8117388576252.83,9694745482584.87,11501210367684.3,14287515549914.4,17144385222961.7,16643733351017.5,20236974559592.9,23952863037040.9,25459767024749.6,26784320183315.7,27548963986382.7,25937609442668.8,26133021093477.3,28848700119389,30736778363828.6,31377057597389.8,30204027280204.5,35879316080995.1,37943329554311.5,39248258733753.5,40930410371533.4
IBRD only,IBD,"Population, total",SP.POP.TOTL,1893704624,1915613080,1950274734,1996753344,2043309631,2090209567,2139608511,2188950141,2239610101,2292098651,2346056161,2401008150,2454764228,2508370507,2561343989,2613194091,2664387118,2714845767,2765565797,2816995104,2869277824,2923255528,2980033813,3037252917,3094477559,3152581662,3212177926,3273388723,3334875641,3395765359,3455533853,3513390696,3568890021,3622924380,3675872938,3728290191,3780446473,3832391543,3884078902,3934521819,3983328255,4031080605,4077229003,4122775918,4168676771,4214082145,4258827055,4302067550,4346234014,4391389527,4436714947,4483152627,4532100585,4581958556,4630607878,4676773551,4721566970,4765773411,4806981820,4845075024,4878296727,4905212516,4928196300,4952212190,4979421568
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,351708158290.606,358253053925.797,366133037974.696,404104501315.208,448836478412.074,493478093673.738,513160475036.631,526613635749.554,558019700222.486,623469617380.313,680890196523.979,734108845764.421,821457008938.04,1049797281267.43,1334586899751.04,1457921892242.49,1574304877596.89,1774626528580.61,1967805991725.01,2293033708911.62,2724029176548.07,3048463181129.28,2987463443946,2891343906447.49,2954421504962.87,3065625561562.28,3129827307260.4,3226370262089.06,3443662446583.46,3575944874123.27,4023618951995.47,3940581945912.37,4055225988619,4312830690301.87,4732703784532.01,5468651089214.26,5998025558914.09,6355345864750.12,6153791476491.9,5860973878548.43,6405155340977.74,6484814497363.37,6618829141640.94,7438042806499.1,8846940320931.56,10543932972658.9,12515819352845.9,15478384977817.9,18563872439706.4,18027421083675.3,21835069166669.5,25757259583860.6,27363548308329.9,28855638007106.6,29778753140210.5,28103757036548,28286257999424.7,31117686702333.8,33147599934551.5,34078219798939.1,32822847991827.3,38741335342414.8,41018485584725.7,42176516066439.1,43823204664493.9
IDA & IBRD total,IBT,"Population, total",SP.POP.TOTL,2289192009,2321079191,2366117598,2423348992,2481068241,2539564344,2600930009,2662674586,2726203260,2791883177,2859123476,2926951963,2994028911,3062266606,3130418531,3197494325,3264075702,3330218383,3397524507,3466649271,3536954994,3609089669,3685043956,3762109361,3839296592,3918002286,3998725110,4081589183,4165012459,4248240134,4330689753,4411587746,4491324220,4570777029,4649243135,4727566480,4806199043,4884731621,4963254080,5040645749,5116723507,5192348770,5267145775,5341840046,5417128229,5492481030,5568236362,5643505923,5720065907,5797994405,5876645582,5956718993,6038958543,6120456890,6201607778,6280961830,6360153661,6440011821,6518058354,6594216452,6666470352,6732651035,6794724390,6858521511,6926222113
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,12401501561.7854,13314688264.5775,14222416055.5102,15145197244.7816,16626632979.2211,17977186457.6129,19605545864.4967,19795254777.9829,21047483665.4866,23960732153.678,32356563895.3398,30392833455.942,34167082608.5478,37107988872.5557,52754115653.5642,61046682874.9974,73441255542.52,79020486261.1325,87129172584.7326,106209035625.903,134446628565.262,245479636362.868,224352153458.531,171851407628.724,148714761041.179,149360272178.405,138015634707.148,142226241236.742,148184197593.881,143853282362.366,159019516930.143,170036291239.493,165355540081.895,175244559141.651,190983317299.202,267309715975.135,328495025650.406,344040187982.76,360890034244.656,203538006166.57,244290144682.412,243968067343.097,267621509349.006,302939673645.116,365116376580.756,428328538081.228,526645636948.488,609839841078.279,714771797908.918,669157586112.912,780580681565.074,888614216908.754,982900021354.995,1071507625598.43,1164584937017.84,1104888256132.44,1035761112332.6,1064701742324.65,1125278097800.27,1354444605559.25,1258453633593.25,1369357769886.58,1456880573683.68,1272526278004.68,1117411942661.72
IDA blend,IDB,"Population, total",SP.POP.TOTL,124475467,127688784,131049320,134563454,138208407,141992226,145904459,149923848,154080039,158393968,162852517,167356115,172011394,176954946,182138604,187586058,193252681,199165729,205318127,211887858,219552133,227625217,235282858,242589635,249868265,257661913,265801351,274161638,282708012,291381564,300366368,309491517,318337815,327140314,336096421,345327214,354861820,364489851,374262946,384018319,394129957,404662385,414935066,425311302,436147454,447132945,458394453,470476526,482975881,495610570,508422508,520984443,532980174,544442648,555868551,567234056,578463670,590024074,601951913,614017319,626440308,639196319,651895919,664395892,676957651
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,32210089126.0693,33770973573.5427,36454084443.5145,41013144249.1447,38511156900.687,43922137299.2665,47199466537.8102,47958244720.3198,50737955947.6912,56549175848.4408,55838238708.5841,59166992867.469,61397002690.6438,74218080663.5453,92798583948.9447,110394883561.534,104542327193.176,114932944280.877,132428153010.604,144547135821.029,163659974895.722,171044356297.87,173616270817.376,174261955496.062,178151155469.172,188345895349.366,167903128340.332,174071596503.779,185616296523.494,192290816880.604,220760378325.594,240280810057.855,199752948696.265,208450829814.749,205686474260.333,213387328223.742,225163634247.486,235602062646.08,242820470787.968,249682494926.962,275642026139.655,269901710172.598,286409984261.394,322063889070.297,365260518035.36,421453301119.757,488333978645.602,580840387765.958,704715418835.766,714530146544.811,817513925511.557,915782329910.959,920881262225.338,999810198192.524,1065204216809.97,1061259337746.72,1117475793614.79,1204284840620.16,1285543472922.62,1346717595990.02,1360367078029.56,1492661491533.09,1618275456730.5,1655731054680.85,1775382350298.79
IDA only,IDX,"Population, total",SP.POP.TOTL,271011918,277777327,284793544,292032194,299550203,307362551,315417039,323800597,332513120,341390558,350214798,358587698,367253289,376941153,386935938,396714176,406435903,416206887,426640583,437766309,448125037,458208924,469727285,482266809,494950768,507758711,520745833,534038822,547428806,561093211,574789532,588705533,604096384,620712335,637273776,653949075,670890750,687850227,704912232,722105611,739265295,756605780,774981706,793752826,812304004,831265940,851014854,870961847,890856012,910994308,931508127,952581923,973877784,994055686,1015131349,1036954223,1060123021,1084214336,1109124621,1135124109,1161733317,1188242200,1214632171,1241913429,1269842894
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,43419063136.1966,45877820663.8057,49352987755.1789,54556943164.6908,53949854635.3435,60415096598.9344,65247708355.2412,66154805083.0784,70107106201.2938,78701759386.4859,87493635541.9477,88539617604.3463,94690827263.557,109974660345.756,144311257153.775,169844078911.041,177485554718.228,193294226206.532,218539555256.636,250376887783.225,298604001457.119,423178214761.94,403272271570.135,348319967701.646,327545489759.251,338015025891.064,306447561121.803,316801281131.625,334041718237.196,335572228828.562,378601687959.443,408935889526.722,364500462510.176,383117739730.701,396481708931.757,481964529219.024,555977844458.206,582075639918.492,606351843937.964,452393909716.814,519433841269.806,513449125832.416,553708425098.702,624668567081.956,730301246172.363,849793999607.051,1015422269205.85,1190972724268.38,1419487216744.68,1383687732657.72,1598094607076.63,1804396546819.71,1903781283580.33,2071317823790.95,2229789153827.81,2166147593879.17,2153236905947.39,2268986582944.81,2410821570722.89,2701162201549.27,2618820711622.81,2862019261419.67,3075156030414.18,2928257332685.53,2892794292960.5
